#time	mic	%cpu	cpuT	memT	totW
1458005629	mic3	0.00	52.00	38.00	109.00
1458005630	mic4	0.00	56.00	41.00	106.00
1458005630	mic5	0.00	61.00	47.00	105.00
1458005691	mic0	0.00	46.00	35.00	103.00
1458005692	mic1	0.00	62.00	47.00	110.00
1458005693	mic2	0.00	65.00	51.00	120.00
1458005694	mic3	0.00	52.00	38.00	108.00
1458005695	mic4	0.00	58.00	41.00	100.00
1458005696	mic5	0.00	64.00	47.00	106.00
1458005757	mic0	0.00	46.00	35.00	103.00
1458005758	mic1	0.00	60.00	47.00	110.00
1458005759	mic2	0.00	65.00	51.00	126.00
1458005760	mic3	0.00	51.00	38.00	107.00
1458005761	mic4	0.00	56.00	41.00	106.00
1458005762	mic5	0.00	63.00	47.00	106.00
1458005823	mic0	0.00	45.00	35.00	98.00
1458005824	mic1	0.00	60.00	47.00	109.00
1458005825	mic2	0.00	65.00	51.00	126.00
1458005826	mic3	0.00	52.00	38.00	109.00
1458005827	mic4	0.00	56.00	41.00	105.00
1458005827	mic5	0.00	61.00	46.00	107.00
1458005888	mic0	0.00	44.00	35.00	103.00
1458005889	mic1	0.00	60.00	47.00	109.00
1458005890	mic2	0.00	65.00	51.00	125.00
1458005891	mic3	0.00	51.00	38.00	108.00
1458005892	mic4	0.00	55.00	41.00	106.00
1458005893	mic5	0.00	62.00	46.00	106.00
1458005954	mic0	0.00	45.00	35.00	103.00
1458005955	mic1	0.00	61.00	47.00	110.00
1458005956	mic2	0.00	66.00	51.00	124.00
1458005957	mic3	0.00	52.00	38.00	108.00
1458005958	mic4	0.00	55.00	41.00	106.00
1458005959	mic5	0.00	63.00	46.00	106.00
1458006020	mic0	0.00	45.00	35.00	103.00
1458006021	mic1	0.00	60.00	47.00	110.00
1458006022	mic2	0.00	66.00	51.00	126.00
1458006023	mic3	0.00	52.00	38.00	108.00
1458006024	mic4	0.00	57.00	41.00	106.00
1458006025	mic5	0.00	64.00	46.00	108.00
1458006086	mic0	0.00	45.00	35.00	102.00
1458006086	mic1	0.00	61.00	47.00	110.00
1458006087	mic2	0.00	65.00	51.00	123.00
1458006088	mic3	0.00	51.00	38.00	108.00
1458006089	mic4	0.00	55.00	41.00	107.00
1458006090	mic5	0.00	64.00	46.00	106.00
1458006151	mic0	0.00	45.00	35.00	102.00
1458006152	mic1	0.00	61.00	47.00	110.00
1458006153	mic2	0.00	65.00	51.00	126.00
1458006154	mic3	0.00	51.00	38.00	108.00
1458006155	mic4	0.00	57.00	41.00	105.00
1458006156	mic5	0.00	63.00	46.00	107.00
1458006217	mic0	0.00	46.00	35.00	102.00
1458006218	mic1	0.00	61.00	47.00	109.00
1458006219	mic2	0.00	66.00	51.00	126.00
1458006220	mic3	0.00	52.00	38.00	108.00
1458006221	mic4	0.00	57.00	41.00	106.00
1458006222	mic5	0.00	62.00	47.00	107.00
1458006283	mic0	0.00	46.00	35.00	103.00
1458006283	mic1	0.00	61.00	47.00	109.00
1458006284	mic2	0.00	66.00	51.00	126.00
1458006285	mic3	0.00	53.00	38.00	108.00
1458006286	mic4	0.00	55.00	41.00	105.00
1458006287	mic5	0.00	63.00	47.00	108.00
1458006348	mic0	0.00	46.00	35.00	104.00
1458006349	mic1	0.00	61.00	47.00	110.00
1458006350	mic2	0.00	65.00	51.00	124.00
1458006351	mic3	0.00	53.00	38.00	108.00
1458006352	mic4	0.00	58.00	41.00	107.00
1458006353	mic5	0.00	63.00	46.00	106.00
1458006414	mic0	0.00	46.00	35.00	104.00
1458006415	mic1	0.00	62.00	47.00	110.00
1458006416	mic2	0.00	66.00	51.00	126.00
1458006417	mic3	0.00	51.00	38.00	108.00
1458006418	mic4	0.00	55.00	41.00	107.00
1458006419	mic5	0.00	63.00	47.00	107.00
1458006480	mic0	0.00	45.00	35.00	102.00
1458006480	mic1	0.00	61.00	47.00	110.00
1458006481	mic2	0.00	65.00	51.00	126.00
1458006482	mic3	0.00	53.00	38.00	108.00
1458006483	mic4	0.00	57.00	41.00	106.00
1458006484	mic5	0.00	62.00	47.00	106.00
1458006545	mic0	0.00	46.00	35.00	103.00
1458006546	mic1	0.00	61.00	47.00	109.00
1458006547	mic2	0.00	65.00	51.00	126.00
1458006548	mic3	0.00	52.00	38.00	104.00
1458006549	mic4	0.00	56.00	41.00	107.00
1458006550	mic5	0.00	64.00	47.00	106.00
1458006611	mic0	0.00	45.00	35.00	102.00
1458006612	mic1	0.00	61.00	47.00	110.00
1458006613	mic2	0.00	65.00	51.00	126.00
1458006614	mic3	0.00	53.00	38.00	108.00
1458006615	mic4	0.00	56.00	41.00	107.00
1458006616	mic5	0.00	63.00	47.00	106.00
1458006677	mic0	0.00	46.00	35.00	102.00
1458006678	mic1	0.00	61.00	47.00	109.00
1458006679	mic2	0.00	65.00	51.00	126.00
1458006680	mic3	0.00	52.00	38.00	107.00
1458006681	mic4	0.00	57.00	41.00	106.00
1458006681	mic5	0.00	62.00	47.00	106.00
1458006742	mic0	0.00	45.00	35.00	102.00
1458006743	mic1	0.00	60.00	47.00	109.00
1458006744	mic2	0.00	64.00	51.00	127.00
1458006745	mic3	0.00	52.00	38.00	109.00
1458006746	mic4	0.00	57.00	41.00	105.00
1458006747	mic5	0.00	63.00	47.00	107.00
1458006808	mic0	0.00	46.00	35.00	99.00
1458006809	mic1	0.00	61.00	47.00	110.00
1458006810	mic2	0.00	65.00	51.00	126.00
1458006811	mic3	0.00	52.00	38.00	108.00
1458006812	mic4	0.00	55.00	41.00	105.00
1458006813	mic5	0.00	62.00	47.00	107.00
1458006874	mic0	0.00	44.00	35.00	102.00
1458006875	mic1	0.00	61.00	47.00	110.00
1458006876	mic2	0.00	65.00	51.00	127.00
1458006877	mic3	0.00	52.00	37.00	109.00
1458006878	mic4	0.00	58.00	41.00	105.00
1458006878	mic5	0.00	63.00	46.00	106.00
1458006939	mic0	0.00	45.00	35.00	102.00
1458006940	mic1	0.00	61.00	47.00	105.00
1458006941	mic2	0.00	64.00	51.00	126.00
1458006942	mic3	0.00	52.00	37.00	108.00
1458006943	mic4	0.00	56.00	41.00	105.00
1458006944	mic5	0.00	63.00	46.00	106.00
1458007005	mic0	0.00	46.00	35.00	103.00
1458007006	mic1	0.00	60.00	46.00	110.00
1458007007	mic2	0.00	65.00	51.00	124.00
1458007008	mic3	0.00	52.00	38.00	108.00
1458007009	mic4	0.00	59.00	41.00	107.00
1458007010	mic5	0.00	63.00	46.00	107.00
1458007071	mic0	0.00	46.00	35.00	102.00
1458007072	mic1	0.00	61.00	47.00	111.00
1458007073	mic2	0.00	65.00	51.00	124.00
1458007074	mic3	0.00	52.00	38.00	109.00
1458007075	mic4	0.00	55.00	41.00	106.00
1458007075	mic5	0.00	63.00	47.00	106.00
1458007136	mic0	0.00	46.00	35.00	103.00
1458007137	mic1	0.00	60.00	47.00	110.00
1458007138	mic2	0.00	66.00	51.00	124.00
1458007139	mic3	0.00	52.00	37.00	109.00
1458007140	mic4	0.00	57.00	41.00	105.00
1458007141	mic5	0.00	63.00	46.00	107.00
1458007202	mic0	0.00	45.00	35.00	103.00
1458007203	mic1	0.00	60.00	47.00	109.00
1458007204	mic2	0.00	65.00	51.00	126.00
1458007205	mic3	0.00	51.00	37.00	109.00
1458007206	mic4	0.00	59.00	41.00	106.00
1458007207	mic5	0.00	62.00	47.00	106.00
1458007268	mic0	0.00	46.00	35.00	103.00
1458007269	mic1	0.00	60.00	46.00	110.00
1458007270	mic2	0.00	66.00	51.00	125.00
1458007271	mic3	0.00	52.00	37.00	107.00
1458007272	mic4	0.00	58.00	41.00	106.00
1458007273	mic5	0.00	64.00	47.00	107.00
1458007333	mic0	0.00	46.00	35.00	103.00
1458007334	mic1	0.00	60.00	47.00	109.00
1458007335	mic2	0.00	65.00	51.00	126.00
1458007336	mic3	0.00	54.00	38.00	109.00
1458007337	mic4	0.00	58.00	41.00	105.00
1458007338	mic5	0.00	63.00	47.00	106.00
1458007399	mic0	0.00	44.00	35.00	103.00
1458007400	mic1	0.00	61.00	47.00	110.00
1458007401	mic2	0.00	65.00	51.00	120.00
1458007402	mic3	0.00	52.00	37.00	109.00
1458007403	mic4	0.00	58.00	41.00	105.00
1458007404	mic5	0.00	64.00	47.00	107.00
1458007465	mic0	0.00	46.00	35.00	103.00
1458007466	mic1	0.00	60.00	47.00	110.00
1458007467	mic2	0.00	65.00	51.00	125.00
1458007468	mic3	0.00	53.00	38.00	108.00
1458007469	mic4	0.00	55.00	41.00	106.00
1458007470	mic5	0.00	62.00	47.00	106.00
1458007531	mic0	0.00	46.00	35.00	102.00
1458007532	mic1	0.00	60.00	47.00	109.00
1458007532	mic2	0.00	65.00	51.00	126.00
1458007533	mic3	0.00	53.00	38.00	108.00
1458007534	mic4	0.00	56.00	41.00	106.00
1458007535	mic5	0.00	62.00	47.00	107.00
1458007596	mic0	0.00	46.00	35.00	102.00
1458007597	mic1	0.00	61.00	47.00	109.00
1458007598	mic2	0.00	65.00	51.00	126.00
1458007599	mic3	0.00	53.00	38.00	108.00
1458007600	mic4	0.00	56.00	41.00	106.00
1458007601	mic5	0.00	63.00	47.00	106.00
1458007662	mic0	0.00	45.00	35.00	103.00
1458007663	mic1	0.00	61.00	47.00	110.00
1458007664	mic2	0.00	65.00	51.00	126.00
1458007665	mic3	0.00	52.00	38.00	109.00
1458007666	mic4	0.00	59.00	41.00	106.00
1458007667	mic5	0.00	62.00	46.00	105.00
1458007728	mic0	0.00	46.00	35.00	104.00
1458007729	mic1	0.00	62.00	47.00	108.00
1458007730	mic2	0.00	66.00	51.00	126.00
1458007731	mic3	0.00	53.00	38.00	108.00
1458007732	mic4	0.00	58.00	41.00	106.00
1458007732	mic5	0.00	62.00	46.00	106.00
1458007793	mic0	0.00	46.00	35.00	102.00
1458007794	mic1	0.00	61.00	47.00	110.00
1458007795	mic2	0.00	66.00	51.00	126.00
1458007796	mic3	0.00	53.00	38.00	107.00
1458007797	mic4	0.00	57.00	41.00	106.00
1458007798	mic5	0.00	63.00	46.00	106.00
1458007859	mic0	0.00	45.00	35.00	104.00
1458007860	mic1	0.00	61.00	47.00	110.00
1458007861	mic2	0.00	66.00	51.00	127.00
1458007862	mic3	0.00	53.00	38.00	109.00
1458007863	mic4	0.00	57.00	41.00	107.00
1458007864	mic5	0.00	63.00	46.00	106.00
1458007925	mic0	0.00	46.00	35.00	102.00
1458007926	mic1	0.00	61.00	47.00	111.00
1458007927	mic2	0.00	66.00	51.00	126.00
1458007928	mic3	0.00	52.00	38.00	108.00
1458007929	mic4	0.00	56.00	41.00	106.00
1458007929	mic5	0.00	62.00	46.00	107.00
1458007990	mic0	0.00	45.00	35.00	104.00
1458007991	mic1	0.00	61.00	47.00	109.00
1458007992	mic2	0.00	66.00	51.00	126.00
1458007993	mic3	0.00	52.00	38.00	108.00
1458007994	mic4	0.00	56.00	41.00	107.00
1458007995	mic5	0.00	64.00	46.00	106.00
1458008056	mic0	0.00	45.00	35.00	102.00
1458008057	mic1	0.00	61.00	47.00	110.00
1458008058	mic2	0.00	65.00	51.00	126.00
1458008059	mic3	0.00	53.00	38.00	108.00
1458008060	mic4	0.00	56.00	41.00	105.00
1458008061	mic5	0.00	62.00	46.00	102.00
1458008122	mic0	0.00	45.00	35.00	104.00
1458008123	mic1	0.00	61.00	47.00	110.00
1458008124	mic2	0.00	66.00	51.00	126.00
1458008125	mic3	0.00	53.00	38.00	109.00
1458008125	mic4	0.00	57.00	41.00	107.00
1458008126	mic5	0.00	63.00	46.00	107.00
1458008187	mic0	0.00	46.00	35.00	103.00
1458008188	mic1	0.00	61.00	47.00	110.00
1458008189	mic2	0.00	65.00	51.00	126.00
1458008190	mic3	0.00	52.00	38.00	108.00
1458008191	mic4	0.00	56.00	41.00	106.00
1458008192	mic5	0.00	62.00	46.00	107.00
1458008253	mic0	0.00	46.00	35.00	103.00
1458008254	mic1	0.00	61.00	47.00	108.00
1458008255	mic2	0.00	66.00	51.00	126.00
1458008256	mic3	0.00	53.00	38.00	108.00
1458008257	mic4	0.00	58.00	41.00	105.00
1458008258	mic5	0.00	63.00	46.00	107.00
1458008319	mic0	0.00	46.00	35.00	102.00
1458008320	mic1	0.00	61.00	47.00	110.00
1458008321	mic2	0.00	66.00	51.00	126.00
1458008322	mic3	0.00	53.00	38.00	108.00
1458008323	mic4	0.00	57.00	41.00	106.00
1458008324	mic5	0.00	62.00	46.00	105.00
1458008384	mic0	0.00	45.00	35.00	103.00
1458008385	mic1	0.00	61.00	47.00	109.00
1458008386	mic2	0.00	66.00	52.00	127.00
1458008387	mic3	0.00	52.00	38.00	108.00
1458008388	mic4	0.00	56.00	41.00	107.00
1458008389	mic5	0.00	62.00	46.00	106.00
1458008450	mic0	0.00	46.00	35.00	104.00
1458008451	mic1	0.00	61.00	47.00	109.00
1458008452	mic2	0.00	65.00	51.00	126.00
1458008453	mic3	0.00	53.00	38.00	108.00
1458008454	mic4	0.00	56.00	41.00	105.00
1458008455	mic5	0.00	63.00	46.00	105.00
1458008516	mic0	0.00	46.00	35.00	103.00
1458008517	mic1	0.00	61.00	47.00	110.00
1458008518	mic2	0.00	66.00	51.00	126.00
1458008519	mic3	0.00	52.00	38.00	108.00
1458008520	mic4	0.00	55.00	41.00	105.00
1458008521	mic5	0.00	63.00	46.00	106.00
1458008582	mic0	0.00	45.00	35.00	102.00
1458008583	mic1	0.00	61.00	47.00	110.00
1458008583	mic2	0.00	65.00	51.00	126.00
1458008584	mic3	0.00	53.00	38.00	109.00
1458008585	mic4	0.00	56.00	41.00	106.00
1458008586	mic5	0.00	63.00	46.00	107.00
1458008647	mic0	0.00	46.00	35.00	103.00
1458008648	mic1	0.00	61.00	47.00	111.00
1458008649	mic2	0.00	66.00	51.00	126.00
1458008650	mic3	0.00	52.00	38.00	109.00
1458008651	mic4	0.00	55.00	41.00	106.00
1458008652	mic5	0.00	62.00	46.00	107.00
1458008713	mic0	0.00	46.00	35.00	103.00
1458008714	mic1	0.00	61.00	47.00	109.00
1458008715	mic2	0.00	65.00	51.00	127.00
1458008716	mic3	0.00	52.00	38.00	107.00
1458008717	mic4	0.00	54.00	41.00	106.00
1458008718	mic5	0.00	63.00	46.00	106.00
1458008779	mic0	0.00	46.00	35.00	103.00
1458008780	mic1	0.00	61.00	47.00	110.00
1458008781	mic2	0.00	66.00	51.00	127.00
1458008782	mic3	0.00	52.00	38.00	108.00
1458008782	mic4	0.00	55.00	41.00	107.00
1458008783	mic5	0.00	62.00	46.00	105.00
1458008844	mic0	0.00	44.00	35.00	103.00
1458008845	mic1	0.00	62.00	47.00	110.00
1458008846	mic2	0.00	66.00	51.00	126.00
1458008847	mic3	0.00	51.00	38.00	108.00
1458008848	mic4	0.00	56.00	41.00	104.00
1458008849	mic5	0.00	62.00	46.00	106.00
1458008910	mic0	0.00	45.00	35.00	104.00
1458008911	mic1	0.00	61.00	47.00	110.00
1458008912	mic2	0.00	66.00	51.00	127.00
1458008913	mic3	0.00	51.00	37.00	109.00
1458008914	mic4	0.00	54.00	41.00	106.00
1458008915	mic5	0.00	63.00	46.00	107.00
1458008976	mic0	0.00	45.00	35.00	103.00
1458008977	mic1	0.00	61.00	47.00	113.00
1458008978	mic2	0.00	65.00	51.00	126.00
1458008979	mic3	0.00	52.00	38.00	108.00
1458008979	mic4	0.00	56.00	41.00	105.00
1458008980	mic5	0.00	63.00	46.00	107.00
1458009041	mic0	0.00	45.00	35.00	103.00
1458009042	mic1	0.00	62.00	47.00	110.00
1458009043	mic2	0.00	65.00	51.00	126.00
1458009044	mic3	0.00	53.00	38.00	108.00
1458009045	mic4	0.00	55.00	41.00	106.00
1458009046	mic5	0.00	63.00	46.00	106.00
1458009107	mic0	0.00	44.00	35.00	104.00
1458009108	mic1	0.00	60.00	47.00	110.00
1458009109	mic2	0.00	65.00	51.00	121.00
1458009110	mic3	0.00	52.00	38.00	108.00
1458009111	mic4	0.00	55.00	41.00	106.00
1458009112	mic5	0.00	62.00	46.00	106.00
1458009173	mic0	0.00	45.00	35.00	103.00
1458009174	mic1	0.00	61.00	47.00	110.00
1458009175	mic2	0.00	64.00	51.00	125.00
1458009176	mic3	0.00	51.00	37.00	109.00
1458009176	mic4	0.00	54.00	41.00	106.00
1458009177	mic5	0.00	62.00	46.00	105.00
1458009238	mic0	0.00	46.00	35.00	103.00
1458009239	mic1	0.00	61.00	47.00	108.00
1458009240	mic2	0.00	65.00	51.00	126.00
1458009241	mic3	0.00	53.00	38.00	107.00
1458009242	mic4	0.00	56.00	41.00	106.00
1458009243	mic5	0.00	62.00	46.00	106.00
1458009304	mic0	0.00	45.00	35.00	102.00
1458009305	mic1	0.00	60.00	47.00	110.00
1458009306	mic2	0.00	66.00	51.00	126.00
1458009307	mic3	0.00	51.00	38.00	109.00
1458009308	mic4	0.00	55.00	41.00	106.00
1458009309	mic5	0.00	62.00	46.00	107.00
1458009370	mic0	0.00	45.00	35.00	103.00
1458009371	mic1	0.00	60.00	47.00	109.00
1458009372	mic2	0.00	65.00	51.00	127.00
1458009373	mic3	0.00	51.00	38.00	108.00
1458009374	mic4	0.00	56.00	41.00	106.00
1458009375	mic5	0.00	63.00	46.00	107.00
1458009435	mic0	0.00	46.00	35.00	103.00
1458009437	mic1	0.00	61.00	47.00	110.00
1458009437	mic2	0.00	65.00	51.00	128.00
1458009438	mic3	0.00	51.00	37.00	108.00
1458009439	mic4	0.00	54.00	41.00	106.00
1458009440	mic5	0.00	62.00	46.00	106.00
1458009501	mic0	0.00	46.00	35.00	104.00
1458009502	mic1	0.00	61.00	47.00	110.00
1458009503	mic2	0.00	66.00	51.00	126.00
1458009504	mic3	0.00	52.00	38.00	108.00
1458009505	mic4	0.00	56.00	41.00	106.00
1458009506	mic5	0.00	62.00	46.00	106.00
1458009567	mic0	0.00	45.00	35.00	102.00
1458009568	mic1	0.00	61.00	47.00	109.00
1458009569	mic2	0.00	66.00	51.00	126.00
1458009570	mic3	0.00	51.00	38.00	107.00
1458009571	mic4	0.00	54.00	41.00	105.00
1458009572	mic5	0.00	62.00	46.00	106.00
1458009633	mic0	0.00	45.00	35.00	103.00
1458009633	mic1	0.00	61.00	47.00	111.00
1458009634	mic2	0.00	66.00	51.00	127.00
1458009635	mic3	0.00	52.00	38.00	108.00
1458009636	mic4	0.00	54.00	41.00	105.00
1458009637	mic5	0.00	60.00	46.00	106.00
1458009698	mic0	0.00	46.00	35.00	102.00
1458009699	mic1	0.00	60.00	47.00	110.00
1458009700	mic2	0.00	65.00	51.00	125.00
1458009701	mic3	0.00	52.00	38.00	107.00
1458009702	mic4	0.00	54.00	41.00	105.00
1458009703	mic5	0.00	61.00	46.00	107.00
1458009764	mic0	0.00	46.00	35.00	102.00
1458009765	mic1	0.00	61.00	47.00	110.00
1458009766	mic2	0.00	65.00	51.00	125.00
1458009767	mic3	0.00	51.00	38.00	108.00
1458009768	mic4	0.00	56.00	41.00	106.00
1458009769	mic5	0.00	62.00	46.00	106.00
1458009830	mic0	0.00	45.00	35.00	104.00
1458009831	mic1	0.00	61.00	47.00	111.00
1458009831	mic2	0.00	65.00	51.00	126.00
1458009832	mic3	0.00	51.00	38.00	108.00
1458009833	mic4	0.00	57.00	41.00	106.00
1458009834	mic5	0.00	63.00	46.00	106.00
1458009895	mic0	0.00	46.00	35.00	102.00
1458009896	mic1	0.00	62.00	47.00	110.00
1458009897	mic2	0.00	66.00	51.00	127.00
1458009898	mic3	0.00	53.00	38.00	109.00
1458009899	mic4	0.00	55.00	41.00	105.00
1458009900	mic5	0.00	62.00	46.00	106.00
1458009961	mic0	0.00	46.00	35.00	102.00
1458009962	mic1	0.00	61.00	47.00	110.00
1458009963	mic2	0.00	65.00	51.00	126.00
1458009964	mic3	0.00	52.00	37.00	108.00
1458009965	mic4	0.00	54.00	40.00	105.00
1458009966	mic5	0.00	62.00	46.00	106.00
1458010027	mic0	0.00	45.00	35.00	103.00
1458010028	mic1	0.00	60.00	47.00	111.00
1458010029	mic2	0.00	66.00	51.00	126.00
1458010029	mic3	0.00	52.00	38.00	108.00
1458010030	mic4	0.00	53.00	40.00	104.00
1458010031	mic5	0.00	62.00	46.00	106.00
1458010092	mic0	0.00	45.00	35.00	102.00
1458010093	mic1	0.00	61.00	47.00	110.00
1458010094	mic2	0.00	66.00	51.00	126.00
1458010095	mic3	0.00	52.00	38.00	108.00
1458010096	mic4	0.00	55.00	40.00	105.00
1458010097	mic5	0.00	62.00	46.00	107.00
1458010158	mic0	0.00	45.00	35.00	102.00
1458010159	mic1	0.00	61.00	47.00	107.00
1458010160	mic2	0.00	66.00	51.00	126.00
1458010161	mic3	0.00	52.00	38.00	108.00
1458010162	mic4	0.00	56.00	40.00	106.00
1458010163	mic5	0.00	63.00	46.00	107.00
1458010224	mic0	0.00	46.00	35.00	102.00
1458010225	mic1	0.00	60.00	47.00	109.00
1458010225	mic2	0.00	65.00	51.00	126.00
1458010226	mic3	0.00	53.00	38.00	108.00
1458010227	mic4	0.00	55.00	40.00	106.00
1458010228	mic5	0.00	62.00	46.00	106.00
1458010289	mic0	0.00	46.00	35.00	102.00
1458010290	mic1	0.00	61.00	47.00	109.00
1458010291	mic2	0.00	65.00	51.00	126.00
1458010292	mic3	0.00	52.00	38.00	108.00
1458010293	mic4	0.00	58.00	41.00	105.00
1458010294	mic5	0.00	62.00	46.00	102.00
1458010355	mic0	0.00	45.00	35.00	103.00
1458010356	mic1	0.00	60.00	47.00	109.00
1458010357	mic2	0.00	65.00	51.00	126.00
1458010358	mic3	0.00	52.00	38.00	108.00
1458010359	mic4	0.00	57.00	41.00	105.00
1458010360	mic5	0.00	61.00	46.00	106.00
1458010421	mic0	0.00	45.00	35.00	103.00
1458010422	mic1	0.00	61.00	47.00	111.00
1458010423	mic2	0.00	65.00	51.00	126.00
1458010423	mic3	0.00	53.00	38.00	108.00
1458010424	mic4	0.00	54.00	41.00	105.00
1458010425	mic5	0.00	63.00	46.00	105.00
1458010486	mic0	0.00	45.00	35.00	102.00
1458010487	mic1	0.00	61.00	47.00	110.00
1458010488	mic2	0.00	65.00	51.00	126.00
1458010489	mic3	0.00	52.00	38.00	107.00
1458010490	mic4	0.00	54.00	41.00	106.00
1458010491	mic5	0.00	62.00	46.00	105.00
1458010552	mic0	0.00	45.00	35.00	103.00
1458010553	mic1	0.00	61.00	47.00	110.00
1458010554	mic2	0.00	65.00	51.00	126.00
1458010555	mic3	0.00	54.00	38.00	108.00
1458010556	mic4	0.00	56.00	41.00	105.00
1458010557	mic5	0.00	63.00	46.00	106.00
1458010618	mic0	0.00	45.00	35.00	102.00
1458010619	mic1	0.00	62.00	47.00	111.00
1458010620	mic2	0.00	65.00	51.00	125.00
1458010620	mic3	0.00	53.00	38.00	109.00
1458010621	mic4	0.00	56.00	41.00	105.00
1458010622	mic5	0.00	61.00	46.00	106.00
1458010683	mic0	0.00	46.00	35.00	102.00
1458010684	mic1	0.00	61.00	47.00	109.00
1458010685	mic2	0.00	66.00	51.00	126.00
1458010686	mic3	0.00	52.00	38.00	109.00
1458010687	mic4	0.00	54.00	41.00	106.00
1458010688	mic5	0.00	63.00	46.00	106.00
1458010749	mic0	0.00	46.00	35.00	103.00
1458010750	mic1	0.00	60.00	47.00	109.00
1458010751	mic2	0.00	65.00	51.00	126.00
1458010752	mic3	0.00	52.00	38.00	107.00
1458010753	mic4	0.00	54.00	41.00	106.00
1458010754	mic5	0.00	63.00	46.00	107.00
1458010815	mic0	0.00	45.00	35.00	103.00
1458010816	mic1	0.00	61.00	47.00	109.00
1458010817	mic2	0.00	65.00	51.00	127.00
1458010818	mic3	0.00	52.00	38.00	108.00
1458010819	mic4	0.00	55.00	41.00	105.00
1458010819	mic5	0.00	63.00	46.00	106.00
1458010880	mic0	0.00	46.00	35.00	103.00
1458010881	mic1	0.00	61.00	47.00	111.00
1458010882	mic2	0.00	66.00	51.00	127.00
1458010883	mic3	0.00	52.00	38.00	108.00
1458010884	mic4	0.00	57.00	40.00	106.00
1458010885	mic5	0.00	62.00	46.00	105.00
1458010946	mic0	0.00	44.00	35.00	103.00
1458010947	mic1	0.00	62.00	47.00	110.00
1458010948	mic2	0.00	66.00	51.00	127.00
1458010949	mic3	0.00	52.00	37.00	108.00
1458010950	mic4	0.00	55.00	40.00	106.00
1458010951	mic5	0.00	63.00	46.00	106.00
1458011012	mic0	0.00	46.00	35.00	103.00
1458011013	mic1	0.00	61.00	47.00	109.00
1458011014	mic2	0.00	66.00	51.00	127.00
1458011015	mic3	0.00	53.00	37.00	108.00
1458011016	mic4	0.00	54.00	40.00	105.00
1458011017	mic5	0.00	63.00	46.00	106.00
1458011077	mic0	0.00	45.00	35.00	103.00
1458011078	mic1	0.00	61.00	47.00	110.00
1458011079	mic2	0.00	65.00	51.00	127.00
1458011080	mic3	0.00	52.00	37.00	108.00
1458011081	mic4	0.00	54.00	40.00	106.00
1458011082	mic5	0.00	63.00	46.00	107.00
1458011143	mic0	0.00	46.00	35.00	103.00
1458011144	mic1	0.00	60.00	47.00	110.00
1458011145	mic2	0.00	65.00	51.00	126.00
1458011146	mic3	0.00	52.00	38.00	108.00
1458011147	mic4	0.00	54.00	40.00	102.00
1458011148	mic5	0.00	62.00	46.00	105.00
1458011209	mic0	0.00	45.00	35.00	97.00
1458011210	mic1	0.00	62.00	47.00	111.00
1458011211	mic2	0.00	65.00	51.00	126.00
1458011212	mic3	0.00	51.00	37.00	108.00
1458011213	mic4	0.00	54.00	40.00	105.00
1458011214	mic5	0.00	62.00	46.00	107.00
1458011275	mic0	0.00	45.00	35.00	103.00
1458011276	mic1	0.00	61.00	47.00	108.00
1458011277	mic2	0.00	64.00	51.00	126.00
1458011277	mic3	0.00	51.00	37.00	109.00
1458011278	mic4	0.00	54.00	40.00	106.00
1458011279	mic5	0.00	63.00	46.00	107.00
1458011340	mic0	0.00	46.00	35.00	102.00
1458011341	mic1	0.00	61.00	47.00	109.00
1458011342	mic2	0.00	65.00	51.00	126.00
1458011343	mic3	0.00	52.00	38.00	108.00
1458011344	mic4	0.00	55.00	41.00	105.00
1458011345	mic5	0.00	62.00	46.00	106.00
1458011406	mic0	0.00	46.00	35.00	103.00
1458011407	mic1	0.00	62.00	47.00	109.00
1458011408	mic2	0.00	65.00	51.00	127.00
1458011409	mic3	0.00	53.00	38.00	108.00
1458011410	mic4	0.00	56.00	41.00	105.00
1458011411	mic5	0.00	63.00	46.00	108.00
1458011472	mic0	0.00	47.00	35.00	102.00
1458011473	mic1	0.00	61.00	47.00	108.00
1458011474	mic2	0.00	66.00	51.00	126.00
1458011475	mic3	0.00	52.00	37.00	107.00
1458011475	mic4	0.00	56.00	41.00	105.00
1458011476	mic5	0.00	63.00	46.00	108.00
1458011537	mic0	0.00	45.00	35.00	102.00
1458011538	mic1	0.00	61.00	47.00	110.00
1458011539	mic2	0.00	66.00	51.00	126.00
1458011540	mic3	0.00	52.00	38.00	109.00
1458011541	mic4	0.00	56.00	41.00	106.00
1458011542	mic5	0.00	62.00	46.00	106.00
1458011603	mic0	0.00	45.00	35.00	103.00
1458011604	mic1	0.00	61.00	47.00	110.00
1458011605	mic2	0.00	65.00	51.00	126.00
1458011606	mic3	0.00	52.00	38.00	108.00
1458011607	mic4	0.00	55.00	41.00	105.00
1458011608	mic5	0.00	63.00	46.00	106.00
1458011669	mic0	0.00	46.00	35.00	102.00
1458011670	mic1	0.00	61.00	47.00	111.00
1458011671	mic2	0.00	67.00	51.00	127.00
1458011671	mic3	0.00	52.00	38.00	110.00
1458011672	mic4	0.00	55.00	41.00	106.00
1458011673	mic5	0.00	63.00	46.00	106.00
1458011734	mic0	0.00	46.00	35.00	103.00
1458011735	mic1	0.00	62.00	47.00	110.00
1458011736	mic2	0.00	65.00	51.00	126.00
1458011737	mic3	0.00	53.00	38.00	107.00
